"","Address","nearest_hawkers","dist_to_nearest_hawkers","hawkers_1km"
"4726","216 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.841910394738616","2"
"4727","245 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.597490620489765","3"
"4728","201 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.985130501657195","1"
"4729","231 PENDING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.08746099845368","0"
"4730","18 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.28011133028448","0"
"4731","235 CHOA CHU KANG CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.22231139431777","0"
"4732","530 CHOA CHU KANG ST 51","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.38085339649102","0"
"4733","447 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.47204035941101","0"
"4734","538 HOUGANG ST 52","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.13939064199419","0"
"4735","723 JURONG WEST AVE 5","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.3296901830367","0"
"4736","714 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.52955161135938","0"
"4737","309 WOODLANDS AVE 1","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.69832513019542","0"
"4738","179 WOODLANDS ST 13","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.96109969253135","0"
"4739","211 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.862262379755164","1"
"4740","221 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.67538382253023","2"
"4741","225 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.589701640048619","2"
"4742","236 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.551594698009352","1"
"4743","415 BT BATOK WEST AVE 4","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.41320912528366","0"
"4744","642 BT BATOK CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.6714853409168","0"
"4745","19 LIM LIAK ST","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.0609126897248241","5"
"4746","405 FAJAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.75409286304281","0"
"4747","231 CHOA CHU KANG CTRL","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.17875187550658","0"
"4748","537 HOUGANG ST 52","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.12434089428157","0"
"4749","439 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.32206298939762","0"
"4750","711 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.64242698720596","0"
"4751","715 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.53795704743533","0"
"4752","718 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.42614589377659","0"
"4753","703 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.67034160811982","0"
"4754","141 PASIR RIS ST 11","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.61674520645678","0"
"4755","321 TAMPINES ST 33","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.55179593284596","0"
"4756","310 WOODLANDS ST 31","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.73038114340398","0"
"4757","332 WOODLANDS AVE 1","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.46668032559107","0"
"4758","805 WOODLANDS ST 81","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","8.90733001466917","0"
"4759","618 YISHUN RING RD","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.2376435063157","0"
"4760","664A YISHUN AVE 4","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.40484847495185","0"
"4761","291 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.11291033931797","0"
"4762","204 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.999770235278903","1"
"4763","147 SILAT AVE","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.641757068372673","2"
"4764","556 CHOA CHU KANG NTH 6","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.76460463143234","0"
"4765","535 HOUGANG ST 52","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.98492581172421","0"
"4766","466 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.92928823832582","0"
"4767","539 HOUGANG ST 52","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.10424850836986","0"
"4768","222 HOUGANG ST 21","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","0.401309497963485","2"
"4769","575 PASIR RIS ST 53","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.10242480563054","0"
"4770","233 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.73651270187007","0"
"4771","775 PASIR RIS ST 71","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.30332059619891","0"
"4772","463 PASIR RIS ST 41","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.38108090865883","0"
"4773","248 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.47519357783184","0"
"4774","501 PASIR RIS ST 52","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.41617243446299","0"
"4775","520 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.18155782886206","0"
"4776","526 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.09126468255761","0"
"4777","842E TAMPINES ST 82","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.97452720526951","1"
"4778","842 WOODLANDS ST 82","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","8.79248528623316","0"
"4779","654 YISHUN AVE 4","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.68281147091545","0"
"4780","616 YISHUN RING RD","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.35283923349782","0"
"4781","207 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","1.02454893656498","0"
"4782","213 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.742222491486161","1"
"4783","223 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.601869833488469","2"
"4784","257 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.718611124500904","3"
"4785","17 TIONG BAHRU RD","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.0890869724678633","4"
"4786","423 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.1861471522922","0"
"4787","512 CHOA CHU KANG ST 51","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.02474166739787","0"
"4788","759 CHOA CHU KANG NTH 5","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.57817943269518","0"
"4789","437 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.17188244456374","0"
"4790","343 JURONG EAST ST 31","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","0.0863709331798805","2"
"4791","743 JURONG WEST ST 73","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.15841044461869","0"
"4792","716 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.49514191021602","0"
"4793","712 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.55539069119423","0"
"4794","59 JLN MA'MOR","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.609526867888939","4"
"4795","753 PASIR RIS ST 71","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.71367202522043","0"
"4796","646 PASIR RIS DR 10","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.71144537715003","0"
"4797","650 PASIR RIS DR 10","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.78393290161881","0"
"4798","803 WOODLANDS ST 81","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.89496802672834","0"
"4799","94D BEDOK NTH AVE 4","85 BEDOK NORTH STREET 4 FENGSHAN CENTRE SINGAPORE 460085","0.334074739670606","1"
"4800","14 BEDOK STH AVE 2","16 BEDOK SOUTH ROAD MARKET & HAWKER CENTRE (BLK 16 BEDOK SOUTH ROAD) SINGAPORE 460016","0.124286819943606","4"
"4801","239 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.52668558771511","3"
"4802","226 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.599103923177367","1"
"4803","235 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.609550435870759","1"
"4804","237 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.503069779293562","2"
"4805","502 BISHAN ST 11","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","1.13226489942662","0"
"4806","215 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.756795055299163","2"
"4807","212 BISHAN ST 23","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.843303482948068","1"
"4808","7 JLN BT MERAH","6 JALAN BUKIT MERAH UOB JALAN BUKIT MERAH SINGAPORE 150006","0.0417205885617409","3"
"4809","36 MOH GUAN TER","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.181271105322156","4"
"4810","439 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.35819035983255","0"
"4811","432 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.50991601293748","0"
"4812","536 HOUGANG ST 52","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.04943837833575","0"
"4813","444 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.430761940786","0"
"4814","453 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.42042411232089","0"
"4815","457 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.27833221774994","0"
"4816","458 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.37002665213505","0"
"4817","551 HOUGANG ST 51","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.22167562186659","0"
"4818","436 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.19613700251989","0"
"4819","441 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.32787714864147","0"
"4820","454 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.36491553142545","0"
"4821","326 JURONG EAST ST 31","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","0.464078983367528","1"
"4822","225 JURONG EAST ST 21","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","0.197594662771064","2"
"4823","479 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.69314340056523","0"
"4824","480 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.66326669053789","0"
"4825","481 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.55188530085763","0"
"4826","231 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.63371624878425","0"
"4827","246 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.48456296795111","0"
"4828","251 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.40482589589822","0"
"4829","223 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.37916836407477","0"
"4830","210 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.06449191163843","0"
"4831","533 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.45675802790567","0"
"4832","541 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.30631123855112","0"
"4833","518 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.17939530779815","0"
"4834","524 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.17629451440079","0"
"4835","856B TAMPINES ST 82","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.15606260635803","0"
"4836","48 LOR 5 TOA PAYOH","75 LORONG 5 TOA PAYOH HAWKER CENTRE (BLK 75 TOA PAYOH LORONG 5) SINGAPORE 310075","0.135027336738789","6"
"4837","874 WOODLANDS ST 82","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","8.93679843418007","0"
"4838","661 YISHUN AVE 4","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.56718332631324","0"
"4839","253 ANG MO KIO ST 21","226D ANG MO KIO AVENUE 1 KEBUN BARU MARKET AND FOOD CENTRE SINGAPORE 564226","0.57967191933139","3"
"4840","250 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.522406964297854","3"
"4841","251 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.48421319988885","3"
"4842","251 CHOA CHU KANG AVE 2","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","3.92996859010897","0"
"4843","529 CHOA CHU KANG ST 51","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.33503067979408","0"
"4844","756 CHOA CHU KANG NTH 5","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.46582488041839","0"
"4845","452 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.4432319587643","0"
"4846","446 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.37863567239575","0"
"4847","221 HOUGANG ST 21","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","0.384439908774592","2"
"4848","751 JURONG WEST ST 73","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.15043066931194","0"
"4849","478 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.61264526126799","0"
"4850","273 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.0660274587324","0"
"4851","738 PASIR RIS DR 10","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.86923094001057","0"
"4852","568 PASIR RIS ST 51","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.64549591982176","0"
"4853","557 PASIR RIS ST 51","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.5508878990916","0"
"4854","147 PASIR RIS ST 13","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.76342860547997","0"
"4855","724 PASIR RIS ST 72","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","4.06737015823873","0"
"4856","511 PASIR RIS ST 52","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.29437902836609","0"
"4857","457 PASIR RIS DR 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.37722564513958","0"
"4858","507 PASIR RIS ST 52","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.47910805057222","0"
"4859","605 ELIAS RD","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.53155318978512","0"
"4860","531 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.51806916534387","0"
"4861","536 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.40756063827985","0"
"4862","534 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.42788359477805","0"
"4863","532 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.45506996896931","0"
"4864","535 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.35046098460362","0"
"4865","485A TAMPINES AVE 9","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.03615955932509","0"
"4866","385 TAMPINES ST 32","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.87852989970062","0"
"4867","357 TAMPINES ST 33","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.12044013003164","0"
"4868","856E TAMPINES ST 82","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.06153295118862","0"
"4869","328 TAMPINES ST 32","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.75114660476185","0"
"4870","176 WOODLANDS ST 13","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.84835772870179","0"
"4871","423 ANG MO KIO AVE 3","453A ANG MO KIO AVENUE 10 CHONG BOON MARKET AND FOOD CENTRE SINGAPORE 561453","0.530509298559946","5"
"4872","658 JLN TENAGA","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.858421282290426","1"
"4873","663 JLN DAMAI","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.648903958794906","1"
"4874","254 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.603237123682712","3"
"4875","248 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.598294194324755","3"
"4876","252 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.520020833274409","3"
"4877","253 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.580602075417803","3"
"4878","238 BISHAN ST 22","341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341","0.591528940002413","2"
"4879","14 JLN BT MERAH","6 JALAN BUKIT MERAH UOB JALAN BUKIT MERAH SINGAPORE 150006","0.114372410615615","3"
"4880","283 CHOA CHU KANG AVE 3","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.01454962164163","0"
"4881","226 CHOA CHU KANG CTRL","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.25658774462654","0"
"4882","41 CIRCUIT RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.116339777811615","3"
"4883","549 HOUGANG ST 51","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.19902223852496","0"
"4884","449 HOUGANG AVE 10","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","2.41516607486452","0"
"4885","717 JURONG WEST ST 71","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.44025681130396","0"
"4886","858 JURONG WEST ST 81","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","2.47951636647919","0"
"4887","849 JURONG WEST ST 81","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","3.01172438797888","0"
"4888","184 PASIR RIS ST 11","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.81461944854148","0"
"4889","188 PASIR RIS ST 12","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.74491412497508","0"
"4890","535 PASIR RIS DR 1","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.86752295701022","0"
"4891","241 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.65597437053316","0"
"4892","204 PASIR RIS ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.15749944704711","0"
"4893","160 PASIR RIS ST 13","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.88221709941462","0"
"4894","604 ELIAS RD","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.43998754432535","0"
"4895","712 PASIR RIS ST 72","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","4.16515948185688","0"
"4896","780 PASIR RIS ST 71","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","3.2304744412155","0"
"4897","531 PASIR RIS DR 1","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.96336675618277","0"
"4898","517 SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.15357746261034","0"
"4899","326 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.41430778443275","0"
"4900","506A SERANGOON NTH AVE 4","20 KENSINGTON PARK ROAD CHOMP CHOMP FOOD CENTRE SINGAPORE 557269","1.42461380281738","0"
"4901","230E TAMPINES ST 24","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.39048368485681","0"
"4902","174 WOODLANDS ST 13","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.86993588087592","0"
